t(sec),motion_index,freeze,cohort_id,day
155.9,154.77,0.0,ptsd2_91,recall1
156.16,189.19,0.0,ptsd2_91,recall1
156.43,84.21,0.0,ptsd2_91,recall1
156.7,112.49,0.0,ptsd2_91,recall1
156.96,92.7,0.0,ptsd2_91,recall1
157.23,86.18,0.0,ptsd2_91,recall1
157.5,82.75,0.0,ptsd2_91,recall1
157.76,125.05,0.0,ptsd2_91,recall1
158.03,264.83,0.0,ptsd2_91,recall1
158.3,111.72,0.0,ptsd2_91,recall1
158.56,154.37,0.0,ptsd2_91,recall1
158.83,399.65,0.0,ptsd2_91,recall1
159.1,201.17,0.0,ptsd2_91,recall1
159.37,81.64,0.0,ptsd2_91,recall1
159.63,109.69,0.0,ptsd2_91,recall1
159.9,92.53,0.0,ptsd2_91,recall1
160.17,119.76,0.0,ptsd2_91,recall1
160.43,127.93,0.0,ptsd2_91,recall1
160.7,111.27,0.0,ptsd2_91,recall1
160.97,109.92,0.0,ptsd2_91,recall1
161.24,3.29,1.0,ptsd2_91,recall1
161.5,2.03,1.0,ptsd2_91,recall1
161.77,1.85,1.0,ptsd2_91,recall1
162.04,1.89,1.0,ptsd2_91,recall1
162.3,1.81,1.0,ptsd2_91,recall1
162.57,192.82,0.0,ptsd2_91,recall1
162.84,158.35,0.0,ptsd2_91,recall1
163.1,40.21,0.0,ptsd2_91,recall1
163.37,2.88,1.0,ptsd2_91,recall1
163.64,81.93,0.0,ptsd2_91,recall1
163.9,146.15,0.0,ptsd2_91,recall1
164.17,149.48,0.0,ptsd2_91,recall1
164.44,91.41,0.0,ptsd2_91,recall1
164.7,90.28,0.0,ptsd2_91,recall1
164.97,75.38,0.0,ptsd2_91,recall1
165.24,118.32,0.0,ptsd2_91,recall1
165.51,82.96,0.0,ptsd2_91,recall1
165.77,93.42,0.0,ptsd2_91,recall1
166.04,102.2,0.0,ptsd2_91,recall1
166.31,112.59,0.0,ptsd2_91,recall1
166.57,96.1,0.0,ptsd2_91,recall1
166.84,99.83,0.0,ptsd2_91,recall1
167.11,299.48,0.0,ptsd2_91,recall1
167.37,79.13,0.0,ptsd2_91,recall1
167.64,73.41,0.0,ptsd2_91,recall1
167.91,78.19,0.0,ptsd2_91,recall1
168.18,67.0,0.0,ptsd2_91,recall1
168.44,100.12,0.0,ptsd2_91,recall1
168.71,202.1,0.0,ptsd2_91,recall1
168.98,141.07,0.0,ptsd2_91,recall1
169.24,179.97,0.0,ptsd2_91,recall1
169.51,223.72,0.0,ptsd2_91,recall1
169.78,245.57,0.0,ptsd2_91,recall1
170.04,134.39,0.0,ptsd2_91,recall1
170.31,102.77,0.0,ptsd2_91,recall1
170.58,177.05,0.0,ptsd2_91,recall1
170.84,107.34,0.0,ptsd2_91,recall1
171.11,239.5,0.0,ptsd2_91,recall1
171.38,251.09,0.0,ptsd2_91,recall1
171.65,68.04,0.0,ptsd2_91,recall1
171.91,74.57,0.0,ptsd2_91,recall1
172.18,198.96,0.0,ptsd2_91,recall1
172.45,156.21,0.0,ptsd2_91,recall1
172.71,193.41,0.0,ptsd2_91,recall1
172.98,149.31,0.0,ptsd2_91,recall1
173.25,117.96,0.0,ptsd2_91,recall1
173.51,66.32,0.0,ptsd2_91,recall1
173.78,129.02,0.0,ptsd2_91,recall1
174.05,84.57,0.0,ptsd2_91,recall1
174.31,92.85,0.0,ptsd2_91,recall1
174.58,97.94,0.0,ptsd2_91,recall1
174.85,83.26,0.0,ptsd2_91,recall1
175.12,87.84,0.0,ptsd2_91,recall1
175.38,163.33,0.0,ptsd2_91,recall1
175.65,124.25,0.0,ptsd2_91,recall1
175.92,169.55,0.0,ptsd2_91,recall1
176.18,139.42,0.0,ptsd2_91,recall1
176.45,190.43,0.0,ptsd2_91,recall1
176.72,122.93,0.0,ptsd2_91,recall1
176.98,100.6,0.0,ptsd2_91,recall1
177.25,157.47,0.0,ptsd2_91,recall1
177.52,133.36,0.0,ptsd2_91,recall1
177.79,67.14,0.0,ptsd2_91,recall1
178.05,250.86,0.0,ptsd2_91,recall1
178.32,130.14,0.0,ptsd2_91,recall1
178.59,156.82,0.0,ptsd2_91,recall1
178.85,122.68,0.0,ptsd2_91,recall1
179.12,43.95,0.0,ptsd2_91,recall1
179.39,60.37,0.0,ptsd2_91,recall1
179.65,119.86,0.0,ptsd2_91,recall1
179.92,108.1,0.0,ptsd2_91,recall1
180.19,113.96,0.0,ptsd2_91,recall1
180.46,97.02,0.0,ptsd2_91,recall1
180.72,183.07,0.0,ptsd2_91,recall1
180.99,107.35,0.0,ptsd2_91,recall1
181.26,138.1,0.0,ptsd2_91,recall1
181.52,86.8,0.0,ptsd2_91,recall1
181.79,275.11,0.0,ptsd2_91,recall1
182.06,283.41,0.0,ptsd2_91,recall1
182.32,55.54,0.0,ptsd2_91,recall1
182.59,103.08,0.0,ptsd2_91,recall1
182.86,85.72,0.0,ptsd2_91,recall1
183.12,66.76,0.0,ptsd2_91,recall1
183.39,97.18,0.0,ptsd2_91,recall1
183.66,56.06,0.0,ptsd2_91,recall1
183.92,56.04,0.0,ptsd2_91,recall1
184.19,54.14,0.0,ptsd2_91,recall1
184.46,68.02,0.0,ptsd2_91,recall1
184.73,61.86,0.0,ptsd2_91,recall1
184.99,96.97,0.0,ptsd2_91,recall1
185.26,62.28,0.0,ptsd2_91,recall1
185.53,165.17,0.0,ptsd2_91,recall1
185.79,167.79,0.0,ptsd2_91,recall1
186.06,71.68,0.0,ptsd2_91,recall1
186.33,6.33,1.0,ptsd2_91,recall1
186.59,2.34,1.0,ptsd2_91,recall1
186.86,1.98,1.0,ptsd2_91,recall1
187.13,2.07,1.0,ptsd2_91,recall1
187.39,2.17,1.0,ptsd2_91,recall1
187.66,2.54,1.0,ptsd2_91,recall1
187.93,2.83,1.0,ptsd2_91,recall1
188.2,106.78,0.0,ptsd2_91,recall1
188.46,136.37,0.0,ptsd2_91,recall1
188.73,105.95,0.0,ptsd2_91,recall1
189.0,325.52,0.0,ptsd2_91,recall1
189.26,133.82,0.0,ptsd2_91,recall1
189.53,235.51,0.0,ptsd2_91,recall1
189.8,252.06,0.0,ptsd2_91,recall1
190.07,7.69,1.0,ptsd2_91,recall1
190.33,150.37,0.0,ptsd2_91,recall1
190.6,112.93,0.0,ptsd2_91,recall1
190.87,129.35,0.0,ptsd2_91,recall1
191.13,2.04,1.0,ptsd2_91,recall1
191.4,2.05,1.0,ptsd2_91,recall1
191.67,2.02,1.0,ptsd2_91,recall1
191.93,130.83,0.0,ptsd2_91,recall1
192.2,141.33,0.0,ptsd2_91,recall1
192.47,100.69,0.0,ptsd2_91,recall1
192.73,121.8,0.0,ptsd2_91,recall1
193.0,114.24,0.0,ptsd2_91,recall1
193.27,107.51,0.0,ptsd2_91,recall1
193.54,150.06,0.0,ptsd2_91,recall1
193.8,158.87,0.0,ptsd2_91,recall1
194.07,122.8,0.0,ptsd2_91,recall1
194.34,89.03,0.0,ptsd2_91,recall1
194.6,13.97,1.0,ptsd2_91,recall1
194.87,62.94,0.0,ptsd2_91,recall1
195.13,18.6,1.0,ptsd2_91,recall1
195.4,13.45,1.0,ptsd2_91,recall1
195.67,2.0,1.0,ptsd2_91,recall1
195.94,2.32,1.0,ptsd2_91,recall1
196.21,2.04,1.0,ptsd2_91,recall1
196.47,2.04,1.0,ptsd2_91,recall1
196.74,2.13,1.0,ptsd2_91,recall1
197.01,2.1,1.0,ptsd2_91,recall1
197.27,41.34,0.0,ptsd2_91,recall1
197.54,63.98,0.0,ptsd2_91,recall1
197.81,52.82,0.0,ptsd2_91,recall1
198.07,102.13,0.0,ptsd2_91,recall1
198.34,79.44,0.0,ptsd2_91,recall1
198.61,98.48,0.0,ptsd2_91,recall1
198.87,67.65,0.0,ptsd2_91,recall1
199.14,97.25,0.0,ptsd2_91,recall1
199.41,69.48,0.0,ptsd2_91,recall1
199.67,102.4,0.0,ptsd2_91,recall1
199.94,68.08,0.0,ptsd2_91,recall1
200.21,2.28,1.0,ptsd2_91,recall1
200.48,2.0,1.0,ptsd2_91,recall1
200.74,2.56,1.0,ptsd2_91,recall1
201.01,85.95,0.0,ptsd2_91,recall1
201.28,71.18,0.0,ptsd2_91,recall1
201.54,79.76,0.0,ptsd2_91,recall1
201.81,77.49,0.0,ptsd2_91,recall1
202.08,80.46,0.0,ptsd2_91,recall1
202.34,148.64,0.0,ptsd2_91,recall1
202.61,121.56,0.0,ptsd2_91,recall1
202.88,153.57,0.0,ptsd2_91,recall1
203.15,127.87,0.0,ptsd2_91,recall1
203.41,118.65,0.0,ptsd2_91,recall1
203.68,70.99,0.0,ptsd2_91,recall1
203.95,30.95,0.0,ptsd2_91,recall1
204.21,60.32,0.0,ptsd2_91,recall1
204.48,38.28,0.0,ptsd2_91,recall1
204.75,65.18,0.0,ptsd2_91,recall1
205.01,53.74,0.0,ptsd2_91,recall1
205.28,57.35,0.0,ptsd2_91,recall1
205.55,64.73,0.0,ptsd2_91,recall1
205.81,48.68,0.0,ptsd2_91,recall1
206.08,51.76,0.0,ptsd2_91,recall1
206.35,69.64,0.0,ptsd2_91,recall1
206.62,68.84,0.0,ptsd2_91,recall1
206.88,89.73,0.0,ptsd2_91,recall1
207.15,25.26,1.0,ptsd2_91,recall1
207.41,70.43,0.0,ptsd2_91,recall1
207.68,46.06,0.0,ptsd2_91,recall1
207.95,62.2,0.0,ptsd2_91,recall1
208.21,72.46,0.0,ptsd2_91,recall1
208.48,68.35,0.0,ptsd2_91,recall1
208.75,64.72,0.0,ptsd2_91,recall1
209.02,48.65,0.0,ptsd2_91,recall1
209.29,58.38,0.0,ptsd2_91,recall1
209.55,107.12,0.0,ptsd2_91,recall1
209.82,58.66,0.0,ptsd2_91,recall1
210.09,51.75,0.0,ptsd2_91,recall1
210.35,44.42,0.0,ptsd2_91,recall1
210.62,51.86,0.0,ptsd2_91,recall1
210.89,71.5,0.0,ptsd2_91,recall1
211.15,56.67,0.0,ptsd2_91,recall1
211.42,45.85,0.0,ptsd2_91,recall1
211.69,68.67,0.0,ptsd2_91,recall1
211.95,44.48,0.0,ptsd2_91,recall1
212.22,21.33,1.0,ptsd2_91,recall1
212.49,46.24,0.0,ptsd2_91,recall1
212.76,82.0,0.0,ptsd2_91,recall1
213.02,100.08,0.0,ptsd2_91,recall1
213.29,11.48,1.0,ptsd2_91,recall1
213.55,1.96,1.0,ptsd2_91,recall1
213.82,93.32,0.0,ptsd2_91,recall1
214.09,66.98,0.0,ptsd2_91,recall1
214.35,55.86,0.0,ptsd2_91,recall1
214.62,69.24,0.0,ptsd2_91,recall1
214.89,60.27,0.0,ptsd2_91,recall1
215.16,99.59,0.0,ptsd2_91,recall1
215.42,110.94,0.0,ptsd2_91,recall1
215.69,19.68,1.0,ptsd2_91,recall1
215.96,36.31,0.0,ptsd2_91,recall1
216.23,34.91,0.0,ptsd2_91,recall1
216.49,71.76,0.0,ptsd2_91,recall1
216.76,65.82,0.0,ptsd2_91,recall1
217.03,46.65,0.0,ptsd2_91,recall1
217.29,56.0,0.0,ptsd2_91,recall1
217.56,69.41,0.0,ptsd2_91,recall1
217.83,64.19,0.0,ptsd2_91,recall1
218.09,94.16,0.0,ptsd2_91,recall1
218.36,84.59,0.0,ptsd2_91,recall1
218.63,85.47,0.0,ptsd2_91,recall1
218.89,55.91,0.0,ptsd2_91,recall1
219.16,75.86,0.0,ptsd2_91,recall1
219.43,77.81,0.0,ptsd2_91,recall1
219.69,60.24,0.0,ptsd2_91,recall1
219.96,55.45,0.0,ptsd2_91,recall1
220.23,75.19,0.0,ptsd2_91,recall1
220.5,68.75,0.0,ptsd2_91,recall1
220.76,55.2,0.0,ptsd2_91,recall1
221.03,29.98,0.0,ptsd2_91,recall1
221.3,50.75,0.0,ptsd2_91,recall1
221.56,77.75,0.0,ptsd2_91,recall1
221.83,91.33,0.0,ptsd2_91,recall1
222.1,36.26,0.0,ptsd2_91,recall1
222.36,25.36,1.0,ptsd2_91,recall1
222.63,140.66,0.0,ptsd2_91,recall1
222.9,82.91,0.0,ptsd2_91,recall1
223.17,13.27,1.0,ptsd2_91,recall1
223.43,2.08,1.0,ptsd2_91,recall1
223.7,1.91,1.0,ptsd2_91,recall1
223.96,2.65,1.0,ptsd2_91,recall1
224.23,1.91,1.0,ptsd2_91,recall1
224.5,2.18,1.0,ptsd2_91,recall1
224.77,5.76,1.0,ptsd2_91,recall1
225.03,81.32,0.0,ptsd2_91,recall1
225.3,73.61,0.0,ptsd2_91,recall1
225.57,52.57,0.0,ptsd2_91,recall1
225.83,54.54,0.0,ptsd2_91,recall1
226.1,67.12,0.0,ptsd2_91,recall1
226.37,72.43,0.0,ptsd2_91,recall1
226.63,43.33,0.0,ptsd2_91,recall1
226.9,103.9,0.0,ptsd2_91,recall1
227.17,124.97,0.0,ptsd2_91,recall1
227.44,110.99,0.0,ptsd2_91,recall1
227.7,132.83,0.0,ptsd2_91,recall1
227.97,158.61,0.0,ptsd2_91,recall1
228.24,50.71,0.0,ptsd2_91,recall1
228.51,45.01,0.0,ptsd2_91,recall1
228.77,52.93,0.0,ptsd2_91,recall1
229.04,65.14,0.0,ptsd2_91,recall1
229.3,63.67,0.0,ptsd2_91,recall1
229.57,52.01,0.0,ptsd2_91,recall1
229.84,106.76,0.0,ptsd2_91,recall1
230.11,69.22,0.0,ptsd2_91,recall1
230.37,72.22,0.0,ptsd2_91,recall1
230.64,81.39,0.0,ptsd2_91,recall1
230.91,65.56,0.0,ptsd2_91,recall1
231.17,174.47,0.0,ptsd2_91,recall1
231.44,94.87,0.0,ptsd2_91,recall1
231.71,141.51,0.0,ptsd2_91,recall1
231.97,128.18,0.0,ptsd2_91,recall1
232.24,97.75,0.0,ptsd2_91,recall1
232.51,82.94,0.0,ptsd2_91,recall1
232.78,103.52,0.0,ptsd2_91,recall1
233.04,140.18,0.0,ptsd2_91,recall1
233.31,111.68,0.0,ptsd2_91,recall1
233.58,212.32,0.0,ptsd2_91,recall1
233.84,395.96,0.0,ptsd2_91,recall1
234.11,144.78,0.0,ptsd2_91,recall1
234.38,8.78,1.0,ptsd2_91,recall1
234.64,9.48,1.0,ptsd2_91,recall1
234.91,27.71,0.0,ptsd2_91,recall1
235.18,3.73,1.0,ptsd2_91,recall1
235.44,9.18,1.0,ptsd2_91,recall1
235.71,107.3,0.0,ptsd2_91,recall1
235.98,98.9,0.0,ptsd2_91,recall1
236.25,88.42,0.0,ptsd2_91,recall1
236.51,79.89,0.0,ptsd2_91,recall1
236.78,97.22,0.0,ptsd2_91,recall1
237.05,84.24,0.0,ptsd2_91,recall1
237.31,134.21,0.0,ptsd2_91,recall1
237.58,230.39,0.0,ptsd2_91,recall1
237.85,65.09,0.0,ptsd2_91,recall1
238.12,9.87,1.0,ptsd2_91,recall1
238.38,5.83,1.0,ptsd2_91,recall1
238.65,1.99,1.0,ptsd2_91,recall1
238.91,1.86,1.0,ptsd2_91,recall1
239.18,147.8,0.0,ptsd2_91,recall1
239.45,130.88,0.0,ptsd2_91,recall1
239.71,191.44,0.0,ptsd2_91,recall1
239.98,27.61,0.0,ptsd2_91,recall1
240.25,69.44,0.0,ptsd2_91,recall1
240.52,157.04,0.0,ptsd2_91,recall1
240.78,152.71,0.0,ptsd2_91,recall1
241.05,138.23,0.0,ptsd2_91,recall1
241.32,113.84,0.0,ptsd2_91,recall1
241.59,100.62,0.0,ptsd2_91,recall1
241.85,78.64,0.0,ptsd2_91,recall1
242.12,96.16,0.0,ptsd2_91,recall1
242.38,82.1,0.0,ptsd2_91,recall1
242.65,121.38,0.0,ptsd2_91,recall1
242.92,106.16,0.0,ptsd2_91,recall1
243.19,91.85,0.0,ptsd2_91,recall1
243.45,91.88,0.0,ptsd2_91,recall1
243.72,63.74,0.0,ptsd2_91,recall1
243.99,33.99,0.0,ptsd2_91,recall1
244.26,42.22,0.0,ptsd2_91,recall1
244.52,31.97,0.0,ptsd2_91,recall1
244.79,2.7,1.0,ptsd2_91,recall1
245.05,23.34,1.0,ptsd2_91,recall1
245.32,4.29,1.0,ptsd2_91,recall1
245.59,2.14,1.0,ptsd2_91,recall1
245.85,2.21,1.0,ptsd2_91,recall1
246.12,4.22,1.0,ptsd2_91,recall1
246.39,2.02,1.0,ptsd2_91,recall1
246.66,1.83,1.0,ptsd2_91,recall1
246.92,69.92,0.0,ptsd2_91,recall1
247.19,78.68,0.0,ptsd2_91,recall1
247.46,122.97,0.0,ptsd2_91,recall1
247.72,2.63,1.0,ptsd2_91,recall1
247.99,1.9,1.0,ptsd2_91,recall1
248.26,2.1,1.0,ptsd2_91,recall1
248.52,97.84,0.0,ptsd2_91,recall1
248.79,125.22,0.0,ptsd2_91,recall1
249.06,130.26,0.0,ptsd2_91,recall1
249.32,108.74,0.0,ptsd2_91,recall1
249.59,98.72,0.0,ptsd2_91,recall1
249.86,108.3,0.0,ptsd2_91,recall1
250.13,204.65,0.0,ptsd2_91,recall1
250.39,113.74,0.0,ptsd2_91,recall1
250.66,108.1,0.0,ptsd2_91,recall1
250.93,140.22,0.0,ptsd2_91,recall1
251.19,149.81,0.0,ptsd2_91,recall1
251.46,132.43,0.0,ptsd2_91,recall1
251.73,235.25,0.0,ptsd2_91,recall1
251.99,119.65,0.0,ptsd2_91,recall1
252.26,122.81,0.0,ptsd2_91,recall1
252.53,114.77,0.0,ptsd2_91,recall1
252.8,108.55,0.0,ptsd2_91,recall1
253.06,50.69,0.0,ptsd2_91,recall1
253.33,97.29,0.0,ptsd2_91,recall1
253.6,103.7,0.0,ptsd2_91,recall1
253.86,69.32,0.0,ptsd2_91,recall1
254.13,45.53,0.0,ptsd2_91,recall1
254.4,61.42,0.0,ptsd2_91,recall1
254.66,71.41,0.0,ptsd2_91,recall1
254.93,88.46,0.0,ptsd2_91,recall1
255.2,93.99,0.0,ptsd2_91,recall1
255.46,191.14,0.0,ptsd2_91,recall1
255.73,219.37,0.0,ptsd2_91,recall1
256.0,612.44,0.0,ptsd2_91,recall1
256.27,291.3,0.0,ptsd2_91,recall1
256.54,177.65,0.0,ptsd2_91,recall1
256.8,232.77,0.0,ptsd2_91,recall1
257.07,79.33,0.0,ptsd2_91,recall1
257.33,60.21,0.0,ptsd2_91,recall1
257.6,117.45,0.0,ptsd2_91,recall1
257.87,66.78,0.0,ptsd2_91,recall1
258.14,42.15,0.0,ptsd2_91,recall1
258.4,13.07,1.0,ptsd2_91,recall1
258.67,2.22,1.0,ptsd2_91,recall1
258.93,98.25,0.0,ptsd2_91,recall1
259.2,59.4,0.0,ptsd2_91,recall1
259.47,96.3,0.0,ptsd2_91,recall1
259.74,134.67,0.0,ptsd2_91,recall1
260.0,83.25,0.0,ptsd2_91,recall1
260.27,15.38,1.0,ptsd2_91,recall1
260.54,2.18,1.0,ptsd2_91,recall1
260.8,2.06,1.0,ptsd2_91,recall1
261.07,1.9,1.0,ptsd2_91,recall1
261.34,1.83,1.0,ptsd2_91,recall1
261.61,1.94,1.0,ptsd2_91,recall1
261.87,137.58,0.0,ptsd2_91,recall1
262.14,106.93,0.0,ptsd2_91,recall1
262.41,73.18,0.0,ptsd2_91,recall1
262.67,53.75,0.0,ptsd2_91,recall1
262.94,32.11,0.0,ptsd2_91,recall1
263.21,7.77,1.0,ptsd2_91,recall1
263.47,2.68,1.0,ptsd2_91,recall1
263.74,101.33,0.0,ptsd2_91,recall1
264.01,126.82,0.0,ptsd2_91,recall1
264.28,127.45,0.0,ptsd2_91,recall1
264.54,118.4,0.0,ptsd2_91,recall1
264.81,113.5,0.0,ptsd2_91,recall1
265.08,58.37,0.0,ptsd2_91,recall1
265.34,85.63,0.0,ptsd2_91,recall1
265.61,81.54,0.0,ptsd2_91,recall1
265.88,105.58,0.0,ptsd2_91,recall1
266.14,117.46,0.0,ptsd2_91,recall1
266.41,102.58,0.0,ptsd2_91,recall1
266.68,110.57,0.0,ptsd2_91,recall1
266.94,119.62,0.0,ptsd2_91,recall1
267.21,133.68,0.0,ptsd2_91,recall1
267.48,198.99,0.0,ptsd2_91,recall1
267.74,203.45,0.0,ptsd2_91,recall1
268.01,271.81,0.0,ptsd2_91,recall1
268.28,86.96,0.0,ptsd2_91,recall1
268.55,317.2,0.0,ptsd2_91,recall1
268.81,42.42,0.0,ptsd2_91,recall1
269.08,2.15,1.0,ptsd2_91,recall1
269.35,2.19,1.0,ptsd2_91,recall1
269.61,1.97,1.0,ptsd2_91,recall1
269.88,2.14,1.0,ptsd2_91,recall1
270.15,246.69,0.0,ptsd2_91,recall1
270.42,286.1,0.0,ptsd2_91,recall1
270.68,279.82,0.0,ptsd2_91,recall1
270.95,228.15,0.0,ptsd2_91,recall1
271.21,108.99,0.0,ptsd2_91,recall1
271.48,140.03,0.0,ptsd2_91,recall1
271.75,97.13,0.0,ptsd2_91,recall1
272.02,82.11,0.0,ptsd2_91,recall1
272.28,14.18,1.0,ptsd2_91,recall1
272.55,1.81,1.0,ptsd2_91,recall1
272.82,1.78,1.0,ptsd2_91,recall1
273.08,1.76,1.0,ptsd2_91,recall1
273.35,1.66,1.0,ptsd2_91,recall1
273.62,1.89,1.0,ptsd2_91,recall1
273.88,163.39,0.0,ptsd2_91,recall1
274.15,167.23,0.0,ptsd2_91,recall1
274.42,130.18,0.0,ptsd2_91,recall1
274.68,147.88,0.0,ptsd2_91,recall1
274.95,121.67,0.0,ptsd2_91,recall1
275.22,134.78,0.0,ptsd2_91,recall1
275.49,147.34,0.0,ptsd2_91,recall1
275.75,95.16,0.0,ptsd2_91,recall1
276.02,191.27,0.0,ptsd2_91,recall1
276.29,129.68,0.0,ptsd2_91,recall1
276.55,94.93,0.0,ptsd2_91,recall1
276.82,111.11,0.0,ptsd2_91,recall1
277.09,101.83,0.0,ptsd2_91,recall1
277.36,102.75,0.0,ptsd2_91,recall1
277.62,68.58,0.0,ptsd2_91,recall1
277.89,113.47,0.0,ptsd2_91,recall1
278.15,157.43,0.0,ptsd2_91,recall1
278.42,364.02,0.0,ptsd2_91,recall1
278.69,308.05,0.0,ptsd2_91,recall1
278.96,401.45,0.0,ptsd2_91,recall1
279.22,228.96,0.0,ptsd2_91,recall1
279.49,238.77,0.0,ptsd2_91,recall1
279.76,278.06,0.0,ptsd2_91,recall1
280.02,360.44,0.0,ptsd2_91,recall1
280.29,375.45,0.0,ptsd2_91,recall1
280.56,260.31,0.0,ptsd2_91,recall1
280.83,413.52,0.0,ptsd2_91,recall1
281.09,239.06,0.0,ptsd2_91,recall1
281.36,187.55,0.0,ptsd2_91,recall1
281.63,484.15,0.0,ptsd2_91,recall1
281.89,256.67,0.0,ptsd2_91,recall1
282.16,199.61,0.0,ptsd2_91,recall1
282.43,287.11,0.0,ptsd2_91,recall1
282.69,242.39,0.0,ptsd2_91,recall1
282.96,129.67,0.0,ptsd2_91,recall1
283.23,90.01,0.0,ptsd2_91,recall1
283.49,70.94,0.0,ptsd2_91,recall1
283.76,59.4,0.0,ptsd2_91,recall1
284.03,71.94,0.0,ptsd2_91,recall1
284.3,50.56,0.0,ptsd2_91,recall1
284.56,78.67,0.0,ptsd2_91,recall1
284.83,40.51,0.0,ptsd2_91,recall1
285.1,92.54,0.0,ptsd2_91,recall1
285.36,198.28,0.0,ptsd2_91,recall1
285.63,253.71,0.0,ptsd2_91,recall1
285.9,226.06,0.0,ptsd2_91,recall1
286.16,2.04,1.0,ptsd2_91,recall1
286.43,1.94,1.0,ptsd2_91,recall1
286.7,6.3,1.0,ptsd2_91,recall1
286.96,152.72,0.0,ptsd2_91,recall1
287.23,413.86,0.0,ptsd2_91,recall1
287.5,277.37,0.0,ptsd2_91,recall1
287.77,105.92,0.0,ptsd2_91,recall1
288.03,113.16,0.0,ptsd2_91,recall1
288.3,180.65,0.0,ptsd2_91,recall1
288.57,130.97,0.0,ptsd2_91,recall1
288.83,186.35,0.0,ptsd2_91,recall1
289.1,173.27,0.0,ptsd2_91,recall1
289.37,201.24,0.0,ptsd2_91,recall1
289.63,178.83,0.0,ptsd2_91,recall1
289.9,114.71,0.0,ptsd2_91,recall1
290.17,171.67,0.0,ptsd2_91,recall1
290.43,58.69,0.0,ptsd2_91,recall1
290.7,88.84,0.0,ptsd2_91,recall1
290.97,73.79,0.0,ptsd2_91,recall1
291.24,98.84,0.0,ptsd2_91,recall1
291.5,70.19,0.0,ptsd2_91,recall1
291.77,75.03,0.0,ptsd2_91,recall1
292.04,90.3,0.0,ptsd2_91,recall1
292.3,80.95,0.0,ptsd2_91,recall1
292.57,107.53,0.0,ptsd2_91,recall1
292.84,107.85,0.0,ptsd2_91,recall1
293.11,79.05,0.0,ptsd2_91,recall1
293.37,75.95,0.0,ptsd2_91,recall1
293.64,137.24,0.0,ptsd2_91,recall1
293.9,69.09,0.0,ptsd2_91,recall1
294.17,115.19,0.0,ptsd2_91,recall1
294.44,134.13,0.0,ptsd2_91,recall1
294.71,91.78,0.0,ptsd2_91,recall1
294.97,171.21,0.0,ptsd2_91,recall1
295.24,65.26,0.0,ptsd2_91,recall1
295.51,45.71,0.0,ptsd2_91,recall1
295.77,46.19,0.0,ptsd2_91,recall1
296.04,72.46,0.0,ptsd2_91,recall1
296.31,97.97,0.0,ptsd2_91,recall1
296.57,57.13,0.0,ptsd2_91,recall1
296.84,36.53,0.0,ptsd2_91,recall1
297.11,21.83,1.0,ptsd2_91,recall1
297.38,251.24,0.0,ptsd2_91,recall1
297.64,157.26,0.0,ptsd2_91,recall1
297.91,195.77,0.0,ptsd2_91,recall1
298.18,191.16,0.0,ptsd2_91,recall1
298.44,259.97,0.0,ptsd2_91,recall1
298.71,256.57,0.0,ptsd2_91,recall1
298.98,268.98,0.0,ptsd2_91,recall1
299.24,215.25,0.0,ptsd2_91,recall1
299.51,210.69,0.0,ptsd2_91,recall1
299.78,283.39,0.0,ptsd2_91,recall1
0.57,2.97,1.0,ptsd2_92,recall1
0.8,3.0,1.0,ptsd2_92,recall1
1.07,227.18,0.0,ptsd2_92,recall1
1.34,82.82,0.0,ptsd2_92,recall1
1.6,93.08,0.0,ptsd2_92,recall1
1.87,125.39,0.0,ptsd2_92,recall1
2.14,85.62,0.0,ptsd2_92,recall1
2.4,113.58,0.0,ptsd2_92,recall1
2.67,84.55,0.0,ptsd2_92,recall1
2.94,82.41,0.0,ptsd2_92,recall1
3.21,104.93,0.0,ptsd2_92,recall1
3.47,73.23,0.0,ptsd2_92,recall1
3.74,126.62,0.0,ptsd2_92,recall1
4.01,73.89,0.0,ptsd2_92,recall1
4.27,8.03,1.0,ptsd2_92,recall1
4.54,18.31,1.0,ptsd2_92,recall1
4.81,87.4,0.0,ptsd2_92,recall1
5.07,104.19,0.0,ptsd2_92,recall1
5.34,123.57,0.0,ptsd2_92,recall1
5.61,63.67,0.0,ptsd2_92,recall1
5.88,116.82,0.0,ptsd2_92,recall1
6.14,63.73,0.0,ptsd2_92,recall1
6.41,119.38,0.0,ptsd2_92,recall1
6.68,40.12,0.0,ptsd2_92,recall1
6.94,109.81,0.0,ptsd2_92,recall1
7.21,78.16,0.0,ptsd2_92,recall1
7.48,72.03,0.0,ptsd2_92,recall1
7.74,105.35,0.0,ptsd2_92,recall1
8.01,112.02,0.0,ptsd2_92,recall1
8.28,108.4,0.0,ptsd2_92,recall1
8.55,122.74,0.0,ptsd2_92,recall1
8.81,60.77,0.0,ptsd2_92,recall1
9.08,78.4,0.0,ptsd2_92,recall1
9.34,99.11,0.0,ptsd2_92,recall1
9.61,280.77,0.0,ptsd2_92,recall1
9.88,110.94,0.0,ptsd2_92,recall1
10.15,312.86,0.0,ptsd2_92,recall1
10.41,162.25,0.0,ptsd2_92,recall1
10.68,81.06,0.0,ptsd2_92,recall1
10.95,113.28,0.0,ptsd2_92,recall1
11.21,74.39,0.0,ptsd2_92,recall1
11.54,170.21,0.0,ptsd2_92,recall1
